price
79.0
99.0
150.0
119.0
175.0
130.0
175.0
110.0
120.0
49.0
120.0
95.0
49.0
200.0
260.0
65.0
160.0
79.0
210.0
50.0
145.0
250.0
95.0
120.0
120.0
205.0
200.0
200.0
120.0
272.0
120.0
150.0
115.0
99.0
119.0
70.0
99.0
89.0
79.0
80.0
275.0
149.0
90.0
84.0
75.0
119.0
70.0
140.0
150.0
320.0
120.0
60.0
150.0
195.0
85.0
120.0
90.0
85.0
60.0
65.0
38.0
85.0
90.0
80.0
90.0
100.0
85.0
139.0
60.0
82.0
90.0
200.0
190.0
97.0
150.0
130.0
190.0
90.0
75.0
100.0
195.0
239.0
400.0
120.0
299.0
110.0
165.0
139.0
88.0
79.0
105.0
105.0
80.0
170.0
110.0
119.0
90.0
80.0
140.0
167.0
96.0
130.0
90.0
75.0
75.0
247.0
90.0
49.0
70.0
150.0
140.0
175.0
100.0
76.0
175.0
103.0
189.0
125.0
125.0
120.0
126.0
125.0
80.0
75.0
110.0
65.0
80.0
130.0
100.0
71.0
105.0
120.0
129.0
149.0
149.0
150.0
140.0
150.0
48.0
80.0
60.0
120.0
200.0
85.0
130.0
85.0
250.0
79.0
139.0
45.0
220.0
130.0
150.0
90.0
148.0
380.0
429.0
200.0
140.0
50.0
49.0
40.0
119.0
129.0
137.0
150.0
110.0
185.0
140.0
120.0
300.0
200.0
180.0
75.0
116.0
99.0
130.0
240.0
98.0
115.0
101.0
135.0
85.0
140.0
70.0
110.0
100.0
125.0
130.0
65.0
230.0
100.0
95.0
98.0
78.0
75.0
90.0
89.0
140.0
175.0
145.0
50.0
59.0
149.0
180.0
64.0
115.0
375.0
80.0
125.0
250.0
150.0
80.0
150.0
129.0
90.0
110.0
48.0
95.0
124.0
55.0
80.0
110.0
69.0
389.0
100.0
85.0
75.0
130.0
149.0
125.0
79.0
84.0
99.0
175.0
200.0
165.0
135.0
300.0
90.0
145.0
60.0
120.0
99.0
99.0
119.0
95.0
155.0
105.0
150.0
120.0
115.0
95.0
195.0
150.0
69.0
109.0
99.0
180.0
110.0
120.0
130.0
180.0
95.0
106.0
140.0
110.0
85.0
137.0
75.0
115.0
92.0
141.0
120.0
142.0
175.0
190.0
90.0
84.0
135.0
80.0
99.0
90.0
156.0
35.0
189.0
95.0
275.0
95.0
190.0
200.0
80.0
219.0
100.0
74.0
209.0
115.0
100.0
249.0
259.0
165.0
95.0
213.0
175.0
150.0
100.0
78.0
195.0
149.0
121.0
150.0
125.0
115.0
80.0
100.0
80.0
130.0
110.0
395.0
70.0
199.0
90.0
200.0
180.0
125.0
119.0
120.0
120.0
159.0
90.0
119.0
80.0
130.0
79.0
90.0
96.0
125.0
45.0
61.0
198.0
125.0
149.0
120.0
140.0
165.0
105.0
150.0
99.0
110.0
139.0
180.0
50.0
156.0
78.0
115.0
120.0
110.0
150.0
200.0
79.0
110.0
149.0
120.0
135.0
130.0
105.0
130.0
119.0
100.0
179.0
95.0
110.0
160.0
38.0
169.0
125.0
135.0
75.0
70.0
300.0
130.0
155.0
95.0
120.0
150.0
400.0
120.0
136.0
89.0
125.0
100.0
164.0
74.0
64.0
115.0
97.0
150.0
129.0
125.0
100.0
125.0
150.0
64.0
90.0
220.0
70.0
100.0
122.0
125.0
290.0
68.0
200.0
120.0
247.0
89.0
65.0
60.0
110.0
125.0
90.0
65.0
90.0
140.0
120.0
95.0
90.0
105.0
141.0
100.0
100.0
150.0
90.0
160.0
90.0
79.0
185.0
59.0
75.0
99.0
60.0
250.0
99.0
175.0
100.0
245.0
120.0
69.0
100.0
60.0
109.0
111.0
130.0
95.0
189.0
125.0
90.0
80.0
65.0
275.0
196.0
200.0
89.0
55.0
58.0
90.0
185.0
215.0
195.0
110.0
200.0
65.0
80.0
350.0
160.0
60.0
125.0
79.0
185.0
90.0
119.0
70.0
95.0
110.0
110.0
149.0
129.0
22.0
175.0
145.0
69.0
105.0
100.0
125.0
155.0
123.0
35.0
160.0
80.0
35.0
74.0
80.0
140.0
72.0
110.0
220.0
75.0
120.0
300.0
100.0
96.0
333.0
170.0
250.0
156.0
75.0
99.0
120.0
98.0
130.0
225.0
114.0
120.0
110.0
240.0
140.0
110.0
70.0
140.0
110.0
96.0
100.0
59.0
55.0
75.0
130.0
117.0
120.0
175.0
135.0
100.0
64.0
120.0
55.0
125.0
99.0
89.0
70.0
110.0
45.0
120.0
145.0
100.0
125.0
90.0
120.0
347.0
100.0
100.0
145.0
119.0
140.0
85.0
115.0
129.0
95.0
79.0
104.0
60.0
165.0
350.0
250.0
130.0
175.0
79.0
120.0
119.0
255.0
160.0
70.0
95.0
175.0
100.0
120.0
150.0
79.0
125.0
396.0
295.0
175.0
90.0
85.0
110.0
110.0
123.0
125.0
100.0
105.0
125.0
35.0
90.0
85.0
75.0
80.0
109.0
112.0
275.0
375.0
99.0
225.0
350.0
160.0
40.0
135.0
79.0
110.0
135.0
159.0
125.0
85.0
168.0
95.0
176.0
140.0
35.0
140.0
250.0
125.0
35.0
120.0
125.0
185.0
110.0
130.0
150.0
150.0
157.0
66.0
239.0
220.0
160.0
110.0
119.0
99.0
70.0
149.0
199.0
110.0
105.0
90.0
75.0
115.0
91.0
85.0
150.0
350.0
98.0
160.0
130.0
150.0
70.0
420.0
77.0
95.0
140.0
100.0
90.0
149.0
125.0
60.0
89.0
85.0
35.0
189.0
90.0
149.0
100.0
138.0
150.0
100.0
242.0
64.0
107.0
60.0
87.0
130.0
150.0
150.0
119.0
119.0
400.0
140.0
86.0
73.0
159.0
80.0
99.0
110.0
80.0
120.0
89.0
74.0
99.0
30.0
125.0
90.0
115.0
150.0
400.0
75.0
120.0
137.0
130.0
110.0
60.0
45.0
90.0
90.0
90.0
250.0
100.0
165.0
89.0
150.0
150.0
225.0
79.0
105.0
145.0
95.0
125.0
85.0
160.0
167.0
99.0
110.0
300.0
79.0
149.0
150.0
120.0
145.0
90.0
350.0
70.0
89.0
75.0
100.0
100.0
175.0
129.0
125.0
100.0
70.0
92.0
250.0
149.0
100.0
60.0
79.0
135.0
75.0
65.0
70.0
375.0
200.0
60.0
115.0
150.0
115.0
150.0
130.0
40.0
98.0
95.0
85.0
98.0
49.0
52.0
440.0
150.0
80.0
100.0
189.0
129.0
80.0
99.0
70.0
125.0
85.0
60.0
100.0
160.0
100.0
225.0
85.0
120.0
80.0
125.0
77.0
98.0
120.0
150.0
200.0
85.0
230.0
85.0
169.0
175.0
99.0
125.0
70.0
115.0
125.0
190.0
100.0
135.0
29.0
129.0
170.0
120.0
235.0
112.0
150.0
80.0
160.0
110.0
129.0
65.0
170.0
50.0
84.0
190.0
60.0
180.0
110.0
180.0
140.0
90.0
139.0
95.0
115.0
220.0
175.0
130.0
190.0
120.0
107.0
104.0
165.0
125.0
130.0
156.0
130.0
255.0
150.0
95.0
149.0
220.0
90.0
105.0
70.0
125.0
190.0
150.0
210.0
150.0
170.0
175.0
200.0
85.0
50.0
150.0
380.0
129.0
100.0
75.0
129.0
90.0
109.0
75.0
105.0
80.0
250.0
420.0
179.0
200.0
149.0
130.0
68.0
55.0
125.0
332.0
30.0
41.0
82.0
60.0
60.0
130.0
100.0
79.0
125.0
77.0
150.0
85.0
42.0
160.0
79.0
140.0
80.0
160.0
125.0
95.0
115.0
90.0
109.0
200.0
109.0
89.0
180.0
300.0
110.0
100.0
260.0
150.0
30.0
200.0
125.0
130.0
149.0
99.0
65.0
91.0
120.0
100.0
150.0
115.0
120.0
141.0
99.0
119.0
160.0
85.0
95.0
105.0
115.0
100.0
115.0
200.0
220.0
98.0
120.0
100.0
70.0
50.0
140.0
99.0
41.0
140.0
125.0
90.0
120.0
134.0
189.0
130.0
79.0
200.0
125.0
125.0
99.0
60.0
420.0
160.0
100.0
90.0
50.0
200.0
93.0
50.0
132.0
125.0
270.0
77.0
180.0
60.0
250.0
95.0
99.0
115.0
25.0
109.0
100.0
30.0
175.0
120.0
125.0
165.0
140.0
165.0
80.0
125.0
155.0
99.0
89.0
175.0
100.0
60.0
100.0
225.0
100.0
69.0
110.0
105.0
89.0
66.0
95.0
110.0
148.0
120.0
149.0
200.0
79.0
172.0
165.0
115.0
150.0
89.0
100.0
50.0
100.0
165.0
49.0
48.0
199.0
180.0
375.0
80.0
118.0
95.0
180.0
125.0
200.0
115.0
125.0
125.0
110.0
220.0
49.0
90.0
80.0
100.0
95.0
235.0
130.0
95.0
90.0
109.0
105.0
325.0
128.0
225.0
95.0
125.0
85.0
79.0
80.0
119.0
95.0
129.0
120.0
70.0
160.0
150.0
130.0
190.0
115.0
188.0
130.0
110.0
125.0
150.0
80.0
65.0
55.0
210.0
140.0
145.0
79.0
79.0
95.0
100.0
229.0
149.0
275.0
65.0
130.0
99.0
86.0
60.0
41.0
225.0
215.0
130.0
79.0
68.0
140.0
150.0
130.0
275.0
80.0
52.0
109.0
250.0
88.0
100.0
125.0
199.0
140.0
120.0
169.0
145.0
139.0
150.0
90.0
145.0
82.0
100.0
90.0
105.0
129.0
150.0
120.0
85.0
80.0
80.0
245.0
147.0
129.0
120.0
80.0
115.0
175.0
200.0
90.0
80.0
108.0
149.0
349.0
125.0
250.0
100.0
185.0
140.0
89.0
100.0
125.0
105.0
61.0
60.0
128.0
195.0
110.0
125.0
100.0
145.0
159.0
225.0
130.0
130.0
250.0
85.0
195.0
90.0
145.0
85.0
135.0
60.0
119.0
118.0
180.0
85.0
195.0
150.0
115.0
162.0
90.0
100.0
125.0
89.0
199.0
70.0
60.0
85.0
200.0
200.0
79.0
90.0
105.0
115.0
120.0
299.0
79.0
110.0
60.0
84.0
65.0
90.0
178.0
220.0
120.0
88.0
85.0
85.0
129.0
95.0
140.0
70.0
60.0
200.0
115.0
150.0
140.0
130.0
90.0
69.0
120.0
267.0
139.0
275.0
189.0
150.0
200.0
62.0
79.0
200.0
300.0
200.0
120.0
240.0
135.0
137.0
100.0
99.0
300.0
55.0
61.0
150.0
118.0
120.0
80.0
255.0
125.0
105.0
98.0
95.0
139.0
200.0
48.0
200.0
95.0
130.0
150.0
124.0
79.0
115.0
89.0
149.0
150.0
181.0
120.0
125.0
100.0
90.0
100.0
75.0
150.0
90.0
80.0
89.0
120.0
175.0
105.0
150.0
240.0
115.0
120.0
59.0
140.0
149.0
90.0
220.0
119.0
95.0
89.0
300.0
120.0
90.0
198.0
108.0
25.0
160.0
65.0
99.0
119.0
180.0
150.0
260.0
120.0
140.0
80.0
85.0
130.0
300.0
175.0
200.0
110.0
150.0
60.0
97.0
300.0
125.0
125.0
190.0
94.0
159.0
151.0
180.0
140.0
100.0
130.0
130.0
155.0
190.0
230.0
99.0
100.0
126.0
39.0
65.0
150.0
149.0
150.0
90.0
150.0
130.0
225.0
80.0
120.0
200.0
210.0
139.0
73.0
100.0
95.0
150.0
85.0
175.0
85.0
50.0
190.0
95.0
120.0
120.0
90.0
39.0
190.0
150.0
66.0
37.0
300.0
220.0
69.0
120.0
100.0
145.0
110.0
299.0
93.0
120.0
220.0
350.0
150.0
110.0
55.0
180.0
80.0
79.0
110.0
120.0
93.0
120.0
149.0
249.0
100.0
130.0
150.0
170.0
115.0
160.0
125.0
110.0
80.0
100.0
98.0
85.0
175.0
115.0
400.0
190.0
50.0
140.0
110.0
169.0
45.0
120.0
195.0
150.0
190.0
109.0
50.0
60.0
130.0
102.0
219.0
95.0
120.0
129.0
85.0
99.0
405.0
190.0
69.0
120.0
129.0
199.0
69.0
249.0
140.0
42.0
115.0
65.0
80.0
150.0
65.0
65.0
165.0
150.0
125.0
79.0
70.0
100.0
250.0
220.0
72.0
80.0
140.0
150.0
225.0
179.0
75.0
129.0
162.0
95.0
40.0
135.0
390.0
250.0
149.0
144.0
90.0
100.0
125.0
97.0
120.0
99.0
125.0
375.0
140.0
150.0
136.0
198.0
150.0
185.0
120.0
69.0
80.0
60.0
150.0
45.0
200.0
105.0
120.0
75.0
139.0
89.0
100.0
130.0
120.0
250.0
75.0
89.0
120.0
200.0
80.0
60.0
110.0
32.0
60.0
90.0
125.0
145.0
75.0
110.0
56.0
180.0
125.0
150.0
160.0
90.0
81.0
85.0
130.0
79.0
85.0
150.0
99.0
285.0
100.0
199.0
79.0
119.0
200.0
250.0
200.0
119.0
150.0
80.0
150.0
75.0
87.0
70.0
120.0
118.0
120.0
140.0
90.0
125.0
71.0
215.0
95.0
130.0
160.0
100.0
150.0
300.0
185.0
400.0
75.0
55.0
90.0
200.0
159.0
80.0
75.0
120.0
70.0
165.0
120.0
40.0
225.0
95.0
90.0
97.0
75.0
120.0
300.0
120.0
125.0
139.0
299.0
125.0
140.0
140.0
100.0
50.0
65.0
79.0
110.0
89.0
155.0
160.0
67.0
125.0
177.0
50.0
180.0
150.0
120.0
128.0
69.0
89.0
128.0
200.0
265.0
70.0
150.0
289.0
85.0
99.0
175.0
120.0
75.0
150.0
125.0
350.0
150.0
225.0
89.0
120.0
90.0
115.0
75.0
95.0
98.0
109.0
250.0
85.0
195.0
125.0
95.0
110.0
150.0
120.0
119.0
79.0
150.0
99.0
70.0
150.0
98.0
85.0
60.0
95.0
200.0
250.0
75.0
99.0
200.0
100.0
199.0
53.0
129.0
125.0
160.0
150.0
105.0
199.0
150.0
198.0
99.0
110.0
88.0
89.0
225.0
55.0
57.0
100.0
110.0
150.0
100.0
75.0
65.0
60.0
79.0
68.0
75.0
119.0
180.0
154.0
140.0
200.0
300.0
80.0
115.0
200.0
80.0
100.0
150.0
119.0
149.0
99.0
175.0
60.0
84.0
165.0
90.0
175.0
95.0
95.0
100.0
100.0
149.0
93.0
83.0
200.0
150.0
90.0
85.0
75.0
125.0
99.0
125.0
110.0
99.0
99.0
129.0
119.0
140.0
65.0
98.0
220.0
85.0
300.0
150.0
100.0
75.0
75.0
84.0
103.0
140.0
86.0
125.0
175.0
199.0
79.0
130.0
90.0
80.0
72.0
40.0
90.0
175.0
129.0
54.0
160.0
109.0
150.0
100.0
115.0
154.0
20.0
220.0
80.0
70.0
79.0
169.0
45.0
165.0
200.0
85.0
200.0
90.0
150.0
117.0
180.0
85.0
150.0
119.0
150.0
295.0
150.0
118.0
139.0
175.0
142.0
99.0
249.0
125.0
275.0
289.0
120.0
300.0
85.0
90.0
75.0
189.0
80.0
85.0
123.0
170.0
150.0
140.0
210.0
150.0
50.0
140.0
130.0
129.0
195.0
115.0
75.0
85.0
125.0
140.0
90.0
45.0
110.0
160.0
150.0
90.0
63.0
70.0
80.0
119.0
153.0
104.0
80.0
120.0
75.0
200.0
199.0
125.0
129.0
74.0
328.0
99.0
159.0
350.0
175.0
80.0
150.0
193.0
105.0
109.0
90.0
150.0
80.0
99.0
188.0
130.0
99.0
115.0
99.0
82.0
80.0
115.0
130.0
90.0
65.0
150.0
40.0
275.0
24.0
100.0
400.0
100.0
39.0
70.0
115.0
52.0
110.0
99.0
180.0
180.0
175.0
100.0
100.0
139.0
176.0
195.0
45.0
180.0
249.0
89.0
255.0
120.0
130.0
238.0
150.0
200.0
180.0
100.0
115.0
98.0
208.0
50.0
110.0
129.0
89.0
175.0
70.0
149.0
99.0
349.0
175.0
130.0
59.0
110.0
300.0
150.0
35.0
40.0
220.0
125.0
115.0
269.0
50.0
85.0
270.0
75.0
400.0
140.0
75.0
99.0
110.0
59.0
80.0
193.0
99.0
137.0
295.0
275.0
200.0
120.0
93.0
330.0
60.0
95.0
99.0
285.0
210.0
200.0
40.0
199.0
85.0
80.0
125.0
179.0
400.0
113.0
160.0
65.0
219.0
65.0
115.0
160.0
75.0
240.0
109.0
135.0
175.0
110.0
95.0
119.0
190.0
100.0
63.0
200.0
85.0
50.0
85.0
99.0
100.0
80.0
129.0
135.0
200.0
120.0
110.0
100.0
100.0
149.0
110.0
190.0
130.0
99.0
50.0
199.0
95.0
175.0
95.0
35.0
188.0
120.0
145.0
125.0
100.0
102.0
90.0
220.0
115.0
125.0
175.0
179.0
205.0
150.0
110.0
75.0
149.0
99.0
120.0
85.0
225.0
100.0
189.0
105.0
100.0
145.0
95.0
110.0
125.0
99.0
95.0
70.0
110.0
85.0
60.0
149.0
120.0
60.0
150.0
175.0
48.0
90.0
80.0
119.0
79.0
110.0
95.0
169.0
225.0
375.0
89.0
100.0
245.0
195.0
88.0
38.0
80.0
80.0
120.0
90.0
120.0
80.0
110.0
100.0
165.0
200.0
135.0
60.0
120.0
99.0
250.0
195.0
120.0
85.0
140.0
89.0
175.0
100.0
43.0
140.0
60.0
199.0
200.0
75.0
90.0
70.0
130.0
85.0
120.0
96.0
85.0
100.0
125.0
119.0
145.0
140.0
225.0
140.0
125.0
160.0
85.0
85.0
130.0
95.0
74.0
109.0
159.0
76.0
95.0
140.0
120.0
140.0
85.0
69.0
200.0
110.0
160.0
150.0
80.0
85.0
100.0
101.0
70.0
75.0
115.0
160.0
109.0
85.0
98.0
100.0
350.0
99.0
100.0
300.0
85.0
100.0
116.0
100.0
100.0
120.0
65.0
65.0
150.0
50.0
75.0
175.0
155.0
135.0
275.0
80.0
175.0
195.0
150.0
68.0
115.0
100.0
120.0
178.0
95.0
110.0
169.0
125.0
299.0
85.0
89.0
85.0
140.0
200.0
140.0
225.0
200.0
48.0
140.0
130.0
70.0
130.0
99.0
122.0
100.0
110.0
120.0
110.0
209.0
120.0
195.0
89.0
79.0
150.0
50.0
299.0
180.0
120.0
75.0
100.0
75.0
200.0
160.0
140.0
100.0
95.0
149.0
65.0
95.0
170.0
45.0
105.0
130.0
65.0
150.0
60.0
115.0
150.0
150.0
145.0
98.0
90.0
189.0
100.0
135.0
165.0
110.0
85.0
105.0
149.0
149.0
130.0
80.0
86.0
175.0
140.0
110.0
120.0
135.0
95.0
111.0
160.0
150.0
175.0
180.0
125.0
35.0
190.0
70.0
159.0
140.0
80.0
90.0
70.0
150.0
77.0
99.0
140.0
73.0
88.0
80.0
105.0
60.0
225.0
122.0
50.0
200.0
68.0
95.0
120.0
85.0
75.0
62.0
96.0
55.0
160.0
109.0
119.0
89.0
79.0
100.0
149.0
65.0
50.0
70.0
120.0
80.0
130.0
150.0
155.0
175.0
55.0
139.0
129.0
155.0
103.0
170.0
100.0
99.0
120.0
120.0
100.0
70.0
130.0
130.0
55.0
149.0
110.0
120.0
60.0
85.0
190.0
89.0
100.0
75.0
130.0
120.0
78.0
123.0
80.0
100.0
94.0
245.0
100.0
83.0
130.0
170.0
160.0
90.0
220.0
40.0
75.0
140.0
105.0
115.0
110.0
99.0
75.0
130.0
225.0
160.0
219.0
200.0
95.0
250.0
74.0
139.0
130.0
220.0
99.0
250.0
145.0
73.0
299.0
289.0
120.0
180.0
100.0
199.0
79.0
185.0
75.0
250.0
36.0
130.0
130.0
139.0
300.0
99.0
145.0
420.0
125.0
120.0
395.0
120.0
119.0
124.0
99.0
169.0
145.0
80.0
440.0
185.0
90.0
80.0
116.0
255.0
100.0
150.0
75.0
55.0
250.0
88.0
60.0
117.0
124.0
75.0
125.0
130.0
100.0
140.0
123.0
193.0
130.0
400.0
180.0
140.0
125.0
140.0
179.0
95.0
90.0
115.0
183.0
135.0
110.0
88.0
108.0
55.0
50.0
80.0
120.0
140.0
99.0
70.0
125.0
70.0
69.0
170.0
175.0
375.0
99.0
60.0
75.0
200.0
250.0
80.0
80.0
65.0
150.0
150.0
160.0
70.0
150.0
125.0
150.0
99.0
99.0
99.0
200.0
200.0
69.0
130.0
59.0
199.0
149.0
130.0
90.0
161.0
385.0
75.0
150.0
290.0
300.0
115.0
100.0
75.0
100.0
169.0
172.0
135.0
250.0
98.0
125.0
140.0
180.0
100.0
113.0
85.0
99.0
135.0
175.0
120.0
119.0
150.0
85.0
85.0
109.0
30.0
195.0
100.0
120.0
90.0
35.0
210.0
295.0
82.0
235.0
180.0
275.0
140.0
110.0
80.0
150.0
70.0
200.0
330.0
79.0
249.0
100.0
95.0
70.0
95.0
139.0
79.0
155.0
135.0
119.0
160.0
55.0
200.0
140.0
114.0
175.0
85.0
210.0
129.0
244.0
79.0
100.0
78.0
225.0
130.0
250.0
80.0
247.0
200.0
350.0
70.0
125.0
89.0
95.0
129.0
130.0
55.0
79.0
150.0
95.0
120.0
157.0
180.0
110.0
75.0
235.0
175.0
170.0
99.0
90.0
250.0
125.0
80.0
100.0
100.0
95.0
107.0
70.0
285.0
95.0
185.0
130.0
149.0
175.0
100.0
90.0
105.0
99.0
145.0
195.0
145.0
165.0
115.0
175.0
74.0
99.0
155.0
139.0
155.0
99.0
219.0
89.0
150.0
200.0
65.0
89.0
110.0
60.0
120.0
175.0
199.0
70.0
200.0
150.0
80.0
73.0
119.0
108.0
100.0
90.0
82.0
80.0
295.0
135.0
99.0
109.0
125.0
120.0
70.0
180.0
75.0
215.0
150.0
70.0
169.0
135.0
159.0
82.0
145.0
30.0
99.0
100.0
60.0
85.0
150.0
200.0
109.0
125.0
105.0
120.0
85.0
159.0
80.0
150.0
89.0
119.0
49.0
90.0
55.0
300.0
150.0
150.0
110.0
59.0
129.0
150.0
250.0
60.0
100.0
140.0
120.0
275.0
98.0
75.0
80.0
70.0
110.0
220.0
150.0
105.0
170.0
200.0
150.0
89.0
335.0
159.0
65.0
85.0
189.0
100.0
100.0
100.0
115.0
120.0
90.0
98.0
116.0
149.0
109.0
50.0
165.0
190.0
100.0
50.0
170.0
49.0
32.0
86.0
150.0
108.0
95.0
150.0
95.0
95.0
99.0
182.0
60.0
85.0
104.0
125.0
115.0
380.0
120.0
187.0
250.0
199.0
135.0
200.0
89.0
125.0
275.0
140.0
95.0
160.0
99.0
30.0
99.0
125.0
79.0
80.0
110.0
179.0
99.0
179.0
79.0
143.0
75.0
95.0
150.0
125.0
75.0
70.0
99.0
150.0
110.0
81.0
135.0
60.0
120.0
180.0
130.0
104.0
79.0
150.0
90.0
188.0
200.0
159.0
125.0
70.0
300.0
200.0
160.0
99.0
75.0
135.0
160.0
300.0
99.0
150.0
189.0
255.0
149.0
375.0
122.0
100.0
110.0
90.0
195.0
90.0
139.0
89.0
325.0
50.0
99.0
50.0
120.0
106.0
61.0
85.0
70.0
99.0
315.0
170.0
72.0
170.0
135.0
159.0
150.0
70.0
60.0
40.0
300.0
120.0
38.0
85.0
150.0
49.0
125.0
70.0
114.0
100.0
75.0
100.0
59.0
160.0
95.0
125.0
280.0
143.0
110.0
60.0
255.0
175.0
109.0
259.0
299.0
220.0
145.0
64.0
95.0
125.0
144.0
169.0
150.0
119.0
45.0
120.0
100.0
89.0
400.0
80.0
89.0
110.0
99.0
200.0
99.0
250.0
54.0
90.0
100.0
80.0
150.0
200.0
120.0
250.0
68.0
160.0
155.0
49.0
50.0
190.0
299.0
94.0
398.0
149.0
95.0
120.0
60.0
100.0
110.0
115.0
350.0
175.0
109.0
60.0
110.0
85.0
99.0
125.0
135.0
62.0
275.0
100.0
125.0
75.0
148.0
49.0
115.0
158.0
95.0
300.0
120.0
150.0
90.0
100.0
100.0
250.0
140.0
85.0
129.0
175.0
100.0
279.0
155.0
95.0
185.0
65.0
150.0
99.0
129.0
160.0
80.0
182.0
100.0
89.0
85.0
140.0
150.0
90.0
110.0
131.0
45.0
200.0
75.0
79.0
60.0
120.0
55.0
99.0
95.0
225.0
95.0
100.0
140.0
100.0
180.0
105.0
130.0
120.0
165.0
151.0
195.0
65.0
70.0
120.0
90.0
90.0
149.0
123.0
313.0
180.0
95.0
100.0
155.0
99.0
105.0
90.0
35.0
115.0
179.0
130.0
55.0
145.0
80.0
320.0
70.0
125.0
100.0
160.0
55.0
200.0
140.0
40.0
75.0
70.0
76.0
149.0
110.0
38.0
99.0
148.0
200.0
79.0
90.0
175.0
177.0
75.0
119.0
109.0
115.0
125.0
99.0
150.0
400.0
121.0
60.0
109.0
115.0
120.0
95.0
120.0
43.0
150.0
160.0
130.0
218.0
210.0
170.0
150.0
80.0
90.0
55.0
110.0
198.0
129.0
85.0
90.0
150.0
80.0
80.0
120.0
136.0
150.0
300.0
250.0
90.0
269.0
100.0
99.0
150.0
90.0
85.0
100.0
110.0
95.0
75.0
125.0
79.0
115.0
99.0
145.0
82.0
55.0
56.0
70.0
125.0
130.0
103.0
107.0
275.0
180.0
120.0
89.0
135.0
150.0
25.0
109.0
100.0
109.0
100.0
135.0
85.0
100.0
80.0
115.0
30.0
133.0
155.0
215.0
85.0
99.0
200.0
90.0
189.0
88.0
125.0
95.0
82.0
45.0
110.0
200.0
79.0
80.0
150.0
50.0
75.0
120.0
80.0
110.0
145.0
120.0
90.0
159.0
169.0
150.0
100.0
81.0
120.0
60.0
65.0
100.0
99.0
165.0
140.0
95.0
162.0
141.0
70.0
100.0
100.0
246.0
90.0
42.0
150.0
180.0
130.0
150.0
57.0
129.0
125.0
115.0
95.0
95.0
92.0
115.0
95.0
125.0
190.0
85.0
69.0
285.0
90.0
110.0
150.0
200.0
220.0
60.0
164.0
200.0
115.0
40.0
109.0
93.0
107.0
79.0
175.0
310.0
90.0
115.0
190.0
250.0
100.0
275.0
70.0
35.0
165.0
200.0
395.0
163.0
55.0
169.0
50.0
75.0
198.0
75.0
130.0
150.0
125.0
90.0
58.0
170.0
90.0
150.0
130.0
85.0
70.0
100.0
95.0
180.0
60.0
170.0
400.0
169.0
110.0
120.0
125.0
95.0
120.0
70.0
200.0
130.0
49.0
130.0
